id,PageRankScore,PageRankRank
4789,0.00013496378755269514,1785
4791,0.00013496378755269514,1783
4787,0.00013496378755269514,1787
2356,0.00013489357865396505,1788
2571,0.00013482825054940802,1789
1949,0.00013466779576183288,1790
6646,0.0001345388632289396,1791
9151,0.0001344747776317668,1792
4304,0.00013438205406688663,1794
4305,0.00013438205406688663,1793
8336,0.000134227422617468,1795
8334,0.000134227422617468,1796
8335,0.000134227422617468,1797
6345,0.00013420914425091776,1798
446,0.00013413135758695593,1799
7478,0.00013401275256533113,1800
7477,0.00013401275256533113,1801
5057,0.0001340076705960106,1802
6752,0.000133693453098572,1803
74,0.00013352455817892197,1804
2863,0.00013328601520777572,1805
7174,0.00013328396971578227,1806
113,0.00013321779358992076,1807
2525,0.00013313727058246604,1808
5569,0.000133117681624989,1809
16,0.00013311017779367508,1810
6629,0.00013284613081255848,1811
4878,0.00013276539422837327,1812
3709,0.00013274725600655947,1813
4346,0.00013267819479223324,1814
2952,0.0001326693550779503,1815
1656,0.00013259669441095527,1816
1657,0.00013259669441095527,1817
2543,0.00013258175149950447,1818
977,0.00013257687042649664,1819
6287,0.00013256178259751916,1820
5390,0.00013245462396599468,1821
4310,0.00013233683634197797,1822
7064,0.0001321988635746776,1823
2859,0.00013215695860598824,1824
7935,0.0001321255435539352,1827
7936,0.0001321255435539352,1825
7937,0.0001321255435539352,1826
500,0.00013211799574588606,1828
2741,0.00013209489603434083,1829
3677,0.0001320606787355816,1830
3039,0.00013203240155722012,1831
1747,0.0001319589461115438,1832
7488,0.00013195208739607214,1833
7588,0.0001319156042555971,1834
7589,0.0001319156042555971,1835
8306,0.00013186243204885162,1836
11,0.00013172740437386409,1837
5464,0.0001316234684115589,1838
3165,0.00013141912909277593,1839
7651,0.0001313514389584067,1840
1005,0.00013132042435790202,1841
8565,0.0001313046259261066,1842
5101,0.00013128083049577442,1843
486,0.00013109948971232573,1845
487,0.00013109948971232573,1844
3406,0.00013106057165879388,1846
4385,0.000130957126449646,1848
4386,0.000130957126449646,1847
3301,0.00013077705622909294,1849
5508,0.00013075998843990326,1852
5509,0.00013075998843990326,1851
5507,0.00013075998843990326,1850
3420,0.00013075717100751613,1853
5269,0.00013065334178024714,1854
7645,0.00013063878082228775,1855
7340,0.0001306105597973797,1856
7338,0.0001306105597973797,1857
7339,0.0001306105597973797,1858
3857,0.00013060584865623123,1859
5278,0.00013060305519274517,1861
5279,0.00013060305519274517,1860
2439,0.0001305958980668068,1862
8990,0.00013049448997609164,1865
8989,0.00013049448997609164,1866
8991,0.00013049448997609164,1864
8992,0.00013049448997609164,1863
4469,0.00013048070149289338,1867
2764,0.00013046513450468405,1868
3114,0.00013045977428447787,1869
1163,0.00013038060980258035,1870
9175,0.00013031335534227775,1872
9174,0.00013031335534227775,1871
9139,0.0001302416297011544,1873
9140,0.0001302416297011544,1874
9138,0.0001302416297011544,1875
9018,0.00013020096811018094,1879
9022,0.00013020096811018094,1876
9020,0.00013020096811018094,1878
9021,0.00013020096811018094,1877
4046,0.0001301745011598905,1886
4050,0.0001301745011598905,1885
4043,0.0001301745011598905,1881
4047,0.0001301745011598905,1884
4045,0.0001301745011598905,1883
4044,0.0001301745011598905,1880
4048,0.0001301745011598905,1882
4867,0.0001300060492346599,1887
2534,0.0001299637086192017,1888
2320,0.00012995630312598137,1889
5275,0.000129809278777777,1890
6291,0.0001297178616545872,1893
6292,0.0001297178616545872,1892
6290,0.0001297178616545872,1891
4898,0.0001297096024405622,1894
7421,0.00012969407197720625,1895
6327,0.00012961739029199323,1897
6329,0.00012961739029199323,1896
3054,0.00012949573490773735,1898
5199,0.00012948560754325684,1899
4619,0.0001294748796739288,1900
1932,0.00012945597365489635,1901
3075,0.00012941713230639246,1902
3175,0.0001293728353824788,1903
2827,0.0001292905939688975,1904
6503,0.00012920493777891873,1905
3535,0.00012919741909574818,1906
7422,0.00012918208189740724,1907
6316,0.00012908619229192283,1908
9334,0.00012896222454907184,1911
8817,0.00012896222454907184,1909
9333,0.00012896222454907184,1913
8819,0.00012896222454907184,1912
8818,0.00012896222454907184,1910
3390,0.00012889470847135434,1914
4570,0.0001287563089913861,1915
606,0.0001287531393094927,1916
1765,0.00012872342838352006,1917
3196,0.00012868912005754819,1918
4955,0.0001286799375930601,1919
4557,0.00012866666891748823,1920
2696,0.00012860593769135708,1921
3632,0.0001285857902944484,1922
4857,0.00012857537391239578,1923
7502,0.00012843414527827492,1924
8496,0.00012842092822727485,1925
8495,0.00012842092822727485,1929
8497,0.00012842092822727485,1926
8499,0.00012842092822727485,1928
8498,0.00012842092822727485,1927
2617,0.00012836936545986165,1930
6500,0.00012822591401164655,1931
1615,0.00012820292704482215,1932
5217,0.00012804678129897662,1933
5438,0.00012798836829795747,1935
5437,0.00012798836829795747,1936
5439,0.00012798836829795747,1934
8873,0.0001279679046874413,1937
4908,0.00012785941656636647,1938
7195,0.00012777962286683188,1939
3379,0.00012769631309022148,1940
4771,0.0001276575316968341,1941
5428,0.00012758555025318172,1942
7668,0.00012752946810263936,1943
2161,0.00012743052922993528,1944
9194,0.00012741791596292606,1945
9195,0.00012741791596292606,1946
4246,0.00012735290841750155,1947
214,0.00012733044540626072,1948
3829,0.0001272512258003304,1949
2833,0.00012723901852232272,1950
8949,0.00012720172801825768,1951
6416,0.00012707624155798035,1952
2197,0.00012707473733985573,1953
7275,0.0001270271105156084,1954
6675,0.00012702699937849885,1955
2447,0.00012702601551511832,1956
9043,0.00012701392250075527,1957
3753,0.0001269660904393511,1958
7874,0.0001269414129676729,1961
7873,0.0001269414129676729,1960
7872,0.0001269414129676729,1959
677,0.00012690512337962774,1962
3671,0.00012689419051556498,1963
1397,0.00012686530178876446,1964
8074,0.00012681681044020857,1965
3228,0.0001264730352413297,1966
6352,0.0001264722630710618,1967
4997,0.00012645025211535546,1968
9265,0.0001264226143399639,1971
9266,0.0001264226143399639,1969
9264,0.0001264226143399639,1970
6580,0.00012640717777710143,1972
426,0.000126335676435585,1973
5151,0.00012628857898291853,1974
112,0.00012627121726323525,1975
7547,0.00012624941685454396,1976
7550,0.00012624941685454396,1978
7548,0.00012624941685454396,1980
7551,0.00012624941685454396,1977
7549,0.00012624941685454396,1979
6577,0.00012618160506334492,1981
1683,0.00012610893187868226,1982
8194,0.0001261013463763195,1985
8195,0.0001261013463763195,1984
8193,0.0001261013463763195,1983
4685,0.00012609896913236932,1986
4686,0.00012609896913236932,1987
4687,0.00012609896913236932,1988
3985,0.0001260924413591338,1989
3143,0.00012606153711537782,1990
2349,0.00012604576246391989,1991
4055,0.00012594193337295498,1992
8932,0.00012593865626079785,1993
2659,0.00012583378996763194,1994
8188,0.00012577154928619362,1995
8982,0.00012575648367798545,1998
8981,0.00012575648367798545,1997
8983,0.00012575648367798545,1996
6716,0.0001257411256226764,1999
8853,0.00012569067667620723,2000
6638,0.00012565546108847395,2001
3517,0.00012562126039268882,2002
3518,0.00012562126039268882,2003
4209,0.00012545601137995454,2004
4907,0.0001254233694319408,2005
8171,0.0001254088126097701,2006
6473,0.000125386827326154,2008
6474,0.000125386827326154,2007
6472,0.000125386827326154,2009
8607,0.00012536226854167095,2011
8609,0.00012536226854167095,2010
8608,0.00012536226854167095,2012
858,0.00012534659037111883,2013
1751,0.000125291826790404,2014
8413,0.00012524150005840807,2015
2588,0.00012523135614188926,2016
2185,0.00012504941933348904,2017
3261,0.00012504459921762413,2018
3258,0.00012504459921762413,2019
7591,0.00012501064043331548,2020
5300,0.00012489323491627317,2021
8185,0.00012482850466315773,2023
8187,0.00012482850466315773,2024
8186,0.00012482850466315773,2022
9256,0.0001247683659070394,2026
9257,0.0001247683659070394,2025
2530,0.00012476290797258782,2028
2529,0.00012476290797258782,2027
2528,0.00012476290797258782,2029
7172,0.0001247617244801705,2031
7173,0.0001247617244801705,2030
9273,0.00012475682592339552,2032
9274,0.00012475682592339552,2033
9200,0.00012473008768102835,2035
9199,0.00012473008768102835,2034
5557,0.00012466879833107606,2036
8154,0.00012466362296375237,2037
3969,0.00012459565776691594,2038
8040,0.00012459377678160339,2040
8039,0.00012459377678160339,2039
5073,0.00012457307024112845,2041
5243,0.00012453496203452183,2042
58,0.00012450480878574633,2043
4523,0.00012447501088151818,2044
4208,0.00012447089006153257,2045
5357,0.0001244650641471696,2046
1866,0.00012436029985135,2047
1222,0.00012420895905981553,2048
3557,0.00012418778991138508,2049
9160,0.00012414889279679817,2053
9159,0.00012414889279679817,2050
9161,0.00012414889279679817,2051
9162,0.00012414889279679817,2052
183,0.0001241094801591253,2054
1862,0.00012406523990752334,2055
507,0.00012384664822178977,2056
7541,0.0001238448321776941,2057
5521,0.00012384098899566388,2058
3308,0.00012379699970591567,2059
7993,0.00012376297107318283,2060
3302,0.00012373644426465292,2061
5559,0.0001237114248421278,2062
7974,0.0001235723181683551,2063
7975,0.0001235723181683551,2064
5654,0.0001234880581395928,2065
9163,0.00012337814417930058,2066
7508,0.00012337236918906624,2067
6463,0.00012335620054830765,2068
7996,0.0001232790291135778,2069
8395,0.00012327392761847107,2070
1283,0.0001232197362460941,2071
8477,0.0001231935654026746,2072
8478,0.0001231935654026746,2074
8476,0.0001231935654026746,2073
4836,0.00012313195152764691,2075
7302,0.0001230223044671251,2076
7303,0.0001230223044671251,2078
7304,0.0001230223044671251,2077
8174,0.000123001940502232,2079
3633,0.00012282575047988526,2080
648,0.00012275037301087084,2081
649,0.00012275037301087084,2082
8471,0.00012260977709774908,2083
8472,0.00012260977709774908,2084
4000,0.0001226079489636334,2086
4002,0.0001226079489636334,2089
4003,0.0001226079489636334,2090
3997,0.0001226079489636334,2085
3999,0.0001226079489636334,2091
4001,0.0001226079489636334,2087
3998,0.0001226079489636334,2088
8072,0.00012244340487442987,2093
8071,0.00012244340487442987,2092
8070,0.00012244340487442987,2094
6272,0.00012242752062771562,2095
3536,0.00012241885564385707,2096
8502,0.00012236705045601243,2097
1570,0.0001223637636735932,2098
6363,0.00012234200008124155,2099
1234,0.00012231803834688847,2100
2496,0.00012216701062509698,2101
8626,0.00012204629089778042,2102
7988,0.00012202434507020078,2103
7987,0.00012202434507020078,2104
4249,0.0001220077596935166,2175
5360,0.0001220077596935166,2130
8813,0.0001220077596935166,2134
9153,0.0001220077596935166,2200
9320,0.0001220077596935166,2206
1194,0.0001220077596935166,2125
4646,0.0001220077596935166,2164
8591,0.0001220077596935166,2123
8547,0.0001220077596935166,2194
7081,0.0001220077596935166,2174
807,0.0001220077596935166,2189
1195,0.0001220077596935166,2105
4651,0.0001220077596935166,2195
5516,0.0001220077596935166,2118
9341,0.0001220077596935166,2152
5361,0.0001220077596935166,2129
805,0.0001220077596935166,2207
240,0.0001220077596935166,2157
8549,0.0001220077596935166,2191
6379,0.0001220077596935166,2182
8814,0.0001220077596935166,2135
2135,0.0001220077596935166,2140
815,0.0001220077596935166,2141
8758,0.0001220077596935166,2146
6377,0.0001220077596935166,2180
4155,0.0001220077596935166,2155
2138,0.0001220077596935166,2137
4250,0.0001220077596935166,2176
4156,0.0001220077596935166,2156
6380,0.0001220077596935166,2184
4642,0.0001220077596935166,2168
1627,0.0001220077596935166,2127
2136,0.0001220077596935166,2139
8590,0.0001220077596935166,2124
4252,0.0001220077596935166,2178
9154,0.0001220077596935166,2190
4648,0.0001220077596935166,2162
300,0.0001220077596935166,2114
812,0.0001220077596935166,2154
9322,0.0001220077596935166,2160
9155,0.0001220077596935166,2205
8761,0.0001220077596935166,2143
8546,0.0001220077596935166,2196
4251,0.0001220077596935166,2177
4645,0.0001220077596935166,2188
6541,0.0001220077596935166,2203
298,0.0001220077596935166,2158
4643,0.0001220077596935166,2167
8589,0.0001220077596935166,2159
1626,0.0001220077596935166,2128
6542,0.0001220077596935166,2204
8548,0.0001220077596935166,2208
5514,0.0001220077596935166,2116
5515,0.0001220077596935166,2106
1625,0.0001220077596935166,2119
243,0.0001220077596935166,2110
7083,0.0001220077596935166,2172
4650,0.0001220077596935166,2161
2297,0.0001220077596935166,2148
2298,0.0001220077596935166,2149
2299,0.0001220077596935166,2150
4649,0.0001220077596935166,2187
2296,0.0001220077596935166,2147
6544,0.0001220077596935166,2186
4644,0.0001220077596935166,2166
806,0.0001220077596935166,2193
5362,0.0001220077596935166,2108
1192,0.0001220077596935166,2179
808,0.0001220077596935166,2122
4640,0.0001220077596935166,2170
297,0.0001220077596935166,2192
1892,0.0001220077596935166,2113
8812,0.0001220077596935166,2133
1893,0.0001220077596935166,2112
5517,0.0001220077596935166,2117
5363,0.0001220077596935166,2109
7084,0.0001220077596935166,2171
4641,0.0001220077596935166,2169
1891,0.0001220077596935166,2115
8815,0.0001220077596935166,2136
7109,0.0001220077596935166,2201
814,0.0001220077596935166,2142
8760,0.0001220077596935166,2144
241,0.0001220077596935166,2131
310,0.0001220077596935166,2199
299,0.0001220077596935166,2121
6543,0.0001220077596935166,2185
2137,0.0001220077596935166,2138
6378,0.0001220077596935166,2181
1628,0.0001220077596935166,2126
9321,0.0001220077596935166,2165
9319,0.0001220077596935166,2197
1894,0.0001220077596935166,2111
4154,0.0001220077596935166,2153
813,0.0001220077596935166,2151
7082,0.0001220077596935166,2173
242,0.0001220077596935166,2107
4157,0.0001220077596935166,2132
4647,0.0001220077596935166,2163
9152,0.0001220077596935166,2198
7110,0.0001220077596935166,2202
8759,0.0001220077596935166,2145
313,0.0001220077596935166,2120
1193,0.0001220077596935166,2183
2506,0.00012200775969351655,2785
9231,0.00012200775969351655,2717
4604,0.00012200775969351655,2814
2640,0.00012200775969351655,2797
1344,0.00012200775969351655,2723
2055,0.00012200775969351655,2493
2710,0.00012200775969351655,2732
9054,0.00012200775969351655,2388
1306,0.00012200775969351655,2685
4606,0.00012200775969351655,2752
7323,0.00012200775969351655,2972
6397,0.00012200775969351655,2716
7136,0.00012200775969351655,2396
8747,0.00012200775969351655,2932
5139,0.00012200775969351655,2916
5140,0.00012200775969351655,2918
7698,0.00012200775969351655,2854
3337,0.00012200775969351655,2265
8667,0.00012200775969351655,2901
7816,0.00012200775969351655,2241
2711,0.00012200775969351655,2731
1215,0.00012200775969351655,2562
7570,0.00012200775969351655,2756
7324,0.00012200775969351655,2970
5615,0.00012200775969351655,2416
1527,0.00012200775969351655,2440
7522,0.00012200775969351655,2734
1229,0.00012200775969351655,2557
9099,0.00012200775969351655,2459
8632,0.00012200775969351655,2775
7583,0.00012200775969351655,2867
504,0.00012200775969351655,3056
9055,0.00012200775969351655,2389
1154,0.00012200775969351655,2599
1153,0.00012200775969351655,2610
8940,0.00012200775969351655,2486
9166,0.00012200775969351655,2676
8633,0.00012200775969351655,2776
1308,0.00012200775969351655,2703
7701,0.00012200775969351655,2850
1443,0.00012200775969351655,2645
1641,0.00012200775969351655,2394
1528,0.00012200775969351655,2439
5138,0.00012200775969351655,2913
2642,0.00012200775969351655,2783
9165,0.00012200775969351655,2675
4117,0.00012200775969351655,2289
2915,0.00012200775969351655,2864
1270,0.00012200775969351655,2578
2054,0.00012200775969351655,2494
626,0.00012200775969351655,2434
3835,0.00012200775969351655,3050
6957,0.00012200775969351655,2588
224,0.00012200775969351655,2914
8672,0.00012200775969351655,3019
902,0.00012200775969351655,2468
7931,0.00012200775969351655,2376
1442,0.00012200775969351655,2646
4030,0.00012200775969351655,2247
2393,0.00012200775969351655,2994
4605,0.00012200775969351655,2813
1525,0.00012200775969351655,2441
1716,0.00012200775969351655,2414
3155,0.00012200775969351655,2844
7933,0.00012200775969351655,2343
262,0.00012200775969351655,2804
8241,0.00012200775969351655,2358
1960,0.00012200775969351655,2475
3769,0.00012200775969351655,2329
4413,0.00012200775969351655,2831
8143,0.00012200775969351655,2270
9260,0.00012200775969351655,2580
1993,0.00012200775969351655,2507
6656,0.00012200775969351655,2630
9141,0.00012200775969351655,2442
3131,0.00012200775969351655,2852
5519,0.00012200775969351655,2514
9142,0.00012200775969351655,2443
7768,0.00012200775969351655,2342
7815,0.00012200775969351655,2240
3004,0.00012200775969351655,2893
8706,0.00012200775969351655,3006
3416,0.00012200775969351655,2294
5039,0.00012200775969351655,3055
3101,0.00012200775969351655,2820
1317,0.00012200775969351655,2698
1889,0.00012200775969351655,2484
1436,0.00012200775969351655,2647
1841,0.00012200775969351655,2539
1690,0.00012200775969351655,2419
7738,0.00012200775969351655,2502
628,0.00012200775969351655,2554
7325,0.00012200775969351655,2946
7786,0.00012200775969351655,2374
7739,0.00012200775969351655,2218
3103,0.00012200775969351655,2818
3417,0.00012200775969351655,2295
1316,0.00012200775969351655,2699
1319,0.00012200775969351655,2695
1772,0.00012200775969351655,2524
625,0.00012200775969351655,2433
1009,0.00012200775969351655,2618
3418,0.00012200775969351655,2296
1012,0.00012200775969351655,2614
3086,0.00012200775969351655,2816
5037,0.00012200775969351655,3051
3085,0.00012200775969351655,2825
3690,0.00012200775969351655,2371
673,0.00012200775969351655,2602
7930,0.00012200775969351655,2378
664,0.00012200775969351655,2626
2363,0.00012200775969351655,3054
3564,0.00012200775969351655,2232
3494,0.00012200775969351655,2380
5052,0.00012200775969351655,3049
7621,0.00012200775969351655,2896
1305,0.00012200775969351655,2642
8240,0.00012200775969351655,2359
5191,0.00012200775969351655,2980
8878,0.00012200775969351655,2501
4293,0.00012200775969351655,2216
3563,0.00012200775969351655,2248
1307,0.00012200775969351655,2704
7135,0.00012200775969351655,2397
1304,0.00012200775969351655,2641
1994,0.00012200775969351655,2506
8634,0.00012200775969351655,2777
3767,0.00012200775969351655,2330
9168,0.00012200775969351655,2678
7184,0.00012200775969351655,2469
3083,0.00012200775969351655,2828
1860,0.00012200775969351655,2511
9095,0.00012200775969351655,2453
3208,0.00012200775969351655,2214
4393,0.00012200775969351655,2822
9096,0.00012200775969351655,2456
7584,0.00012200775969351655,2866
9167,0.00012200775969351655,2677
3928,0.00012200775969351655,2313
1216,0.00012200775969351655,2561
4607,0.00012200775969351655,2753
4390,0.00012200775969351655,2836
3834,0.00012200775969351655,3033
7556,0.00012200775969351655,2768
2239,0.00012200775969351655,2915
7622,0.00012200775969351655,2895
4028,0.00012200775969351655,2243
5618,0.00012200775969351655,2386
7568,0.00012200775969351655,2759
8668,0.00012200775969351655,2929
8746,0.00012200775969351655,2931
1417,0.00012200775969351655,2657
6284,0.00012200775969351655,2672
7932,0.00012200775969351655,2369
3493,0.00012200775969351655,2304
8955,0.00012200775969351655,2541
8032,0.00012200775969351655,2316
8396,0.00012200775969351655,2886
5115,0.00012200775969351655,2942
1957,0.00012200775969351655,2478
6670,0.00012200775969351655,2638
503,0.00012200775969351655,3010
1659,0.00012200775969351655,2391
663,0.00012200775969351655,2625
8942,0.00012200775969351655,2488
1262,0.00012200775969351655,2587
1888,0.00012200775969351655,2485
9006,0.00012200775969351655,2528
8748,0.00012200775969351655,2933
8239,0.00012200775969351655,2361
627,0.00012200775969351655,2427
9053,0.00012200775969351655,2387
9233,0.00012200775969351655,2720
6396,0.00012200775969351655,2715
9164,0.00012200775969351655,2674
9005,0.00012200775969351655,2527
1170,0.00012200775969351655,2572
3008,0.00012200775969351655,2889
6431,0.00012200775969351655,2690
672,0.00012200775969351655,2601
5190,0.00012200775969351655,2979
8114,0.00012200775969351655,2268
2255,0.00012200775969351655,2905
8958,0.00012200775969351655,2544
7620,0.00012200775969351655,2897
3003,0.00012200775969351655,2894
2962,0.00012200775969351655,2881
154,0.00012200775969351655,2435
6429,0.00012200775969351655,2706
7185,0.00012200775969351655,2529
7569,0.00012200775969351655,2758
2914,0.00012200775969351655,2865
6672,0.00012200775969351655,2622
9225,0.00012200775969351655,2712
7274,0.00012200775969351655,2509
2364,0.00012200775969351655,3052
1318,0.00012200775969351655,2697
2518,0.00012200775969351655,2781
3102,0.00012200775969351655,2819
8144,0.00012200775969351655,2286
2256,0.00012200775969351655,2904
5617,0.00012200775969351655,2421
6428,0.00012200775969351655,2707
3047,0.00012200775969351655,2834
7472,0.00012200775969351655,2810
1680,0.00012200775969351655,2385
8279,0.00012200775969351655,2269
5036,0.00012200775969351655,3011
3733,0.00012200775969351655,2327
1774,0.00012200775969351655,2513
378,0.00012200775969351655,2231
1840,0.00012200775969351655,2540
1584,0.00012200775969351655,2458
3811,0.00012200775969351655,2225
1010,0.00012200775969351655,2616
1607,0.00012200775969351655,2401
5616,0.00012200775969351655,2420
8113,0.00012200775969351655,2250
3185,0.00012200775969351655,2382
1851,0.00012200775969351655,2537
8711,0.00012200775969351655,3036
692,0.00012200775969351655,2573
1631,0.00012200775969351655,2395
854,0.00012200775969351655,2749
1681,0.00012200775969351655,2384
7183,0.00012200775969351655,2413
153,0.00012200775969351655,2438
551,0.00012200775969351655,2552
514,0.00012200775969351655,2917
365,0.00012200775969351655,2348
3474,0.00012200775969351655,2277
4069,0.00012200775969351655,2271
8669,0.00012200775969351655,3017
1444,0.00012200775969351655,2644
834,0.00012200775969351655,2838
4068,0.00012200775969351655,2287
2369,0.00012200775969351655,3015
1589,0.00012200775969351655,2455
2796,0.00012200775969351655,2765
3462,0.00012200775969351655,2285
3475,0.00012200775969351655,2274
3476,0.00012200775969351655,2273
1223,0.00012200775969351655,2560
1292,0.00012200775969351655,2582
1340,0.00012200775969351655,2725
3739,0.00012200775969351655,2340
2112,0.00012200775969351655,2954
2471,0.00012200775969351655,3016
2253,0.00012200775969351655,2907
8957,0.00012200775969351655,2543
835,0.00012200775969351655,2824
8956,0.00012200775969351655,2542
8960,0.00012200775969351655,2546
7026,0.00012200775969351655,2705
8959,0.00012200775969351655,2545
7962,0.00012200775969351655,2226
83,0.00012200775969351655,2229
339,0.00012200775969351655,2288
8595,0.00012200775969351655,2772
674,0.00012200775969351655,2603
5447,0.00012200775969351655,2510
2517,0.00012200775969351655,2773
1250,0.00012200775969351655,2591
1783,0.00012200775969351655,2516
690,0.00012200775969351655,2598
1823,0.00012200775969351655,2549
8879,0.00012200775969351655,2727
1248,0.00012200775969351655,2593
2180,0.00012200775969351655,2975
209,0.00012200775969351655,2959
7817,0.00012200775969351655,2242
1011,0.00012200775969351655,2615
7480,0.00012200775969351655,2806
8397,0.00012200775969351655,2888
8764,0.00012200775969351655,2925
3770,0.00012200775969351655,2328
7332,0.00012200775969351655,2924
7764,0.00012200775969351655,2332
3732,0.00012200775969351655,2325
1850,0.00012200775969351655,2538
1260,0.00012200775969351655,2590
340,0.00012200775969351655,2290
4029,0.00012200775969351655,2244
7194,0.00012200775969351655,2518
7481,0.00012200775969351655,2805
82,0.00012200775969351655,2267
2635,0.00012200775969351655,2799
3028,0.00012200775969351655,2883
918,0.00012200775969351655,2663
8101,0.00012200775969351655,2233
8620,0.00012200775969351655,2795
537,0.00012200775969351655,2479
5448,0.00012200775969351655,2480
4391,0.00012200775969351655,2835
8102,0.00012200775969351655,2234
2168,0.00012200775969351655,2977
3814,0.00012200775969351655,2227
1692,0.00012200775969351655,2417
2167,0.00012200775969351655,2978
3661,0.00012200775969351655,2373
7662,0.00012200775969351655,2832
1261,0.00012200775969351655,2589
6669,0.00012200775969351655,2637
8741,0.00012200775969351655,2930
917,0.00012200775969351655,2679
8243,0.00012200775969351655,2356
3100,0.00012200775969351655,2821
2395,0.00012200775969351655,3001
4392,0.00012200775969351655,2817
8673,0.00012200775969351655,3022
5038,0.00012200775969351655,3053
4450,0.00012200775969351655,2857
5511,0.00012200775969351655,2535
2709,0.00012200775969351655,2733
3766,0.00012200775969351655,2331
1168,0.00012200775969351655,2597
8875,0.00012200775969351655,2499
3084,0.00012200775969351655,2827
6386,0.00012200775969351655,2709
8203,0.00012200775969351655,2245
2332,0.00012200775969351655,3043
2394,0.00012200775969351655,3002
9232,0.00012200775969351655,2718
7555,0.00012200775969351655,2769
5137,0.00012200775969351655,2912
81,0.00012200775969351655,2249
8479,0.00012200775969351655,2875
7772,0.00012200775969351655,2323
8941,0.00012200775969351655,2487
238,0.00012200775969351655,3007
7273,0.00012200775969351655,2492
8480,0.00012200775969351655,2876
1658,0.00012200775969351655,2383
8859,0.00012200775969351655,2555
2693,0.00012200775969351655,2738
9094,0.00012200775969351655,2450
7255,0.00012200775969351655,2476
6668,0.00012200775969351655,2636
2795,0.00012200775969351655,2766
7193,0.00012200775969351655,2526
208,0.00012200775969351655,2964
7661,0.00012200775969351655,2833
8030,0.00012200775969351655,2314
3813,0.00012200775969351655,2228
8235,0.00012200775969351655,2252
676,0.00012200775969351655,2605
7025,0.00012200775969351655,2694
7702,0.00012200775969351655,2849
7737,0.00012200775969351655,2841
1418,0.00012200775969351655,2656
490,0.00012200775969351655,2779
8278,0.00012200775969351655,2333
3861,0.00012200775969351655,2219
288,0.00012200775969351655,2877
7512,0.00012200775969351655,2740
8242,0.00012200775969351655,2357
8202,0.00012200775969351655,2246
8103,0.00012200775969351655,2235
2402,0.00012200775969351655,2996
3625,0.00012200775969351655,2351
3210,0.00012200775969351655,2209
3689,0.00012200775969351655,2372
1859,0.00012200775969351655,2536
5229,0.00012200775969351655,2967
4593,0.00012200775969351655,2873
8880,0.00012200775969351655,2503
8876,0.00012200775969351655,2500
7272,0.00012200775969351655,2491
7554,0.00012200775969351655,2761
2254,0.00012200775969351655,2906
8104,0.00012200775969351655,2236
4591,0.00012200775969351655,2868
6812,0.00012200775969351655,2612
6956,0.00012200775969351655,2575
9150,0.00012200775969351655,2670
3209,0.00012200775969351655,2213
1271,0.00012200775969351655,2586
8978,0.00012200775969351655,2533
8871,0.00012200775969351655,2496
3699,0.00012200775969351655,2344
3154,0.00012200775969351655,2845
1512,0.00012200775969351655,2667
2403,0.00012200775969351655,2995
1237,0.00012200775969351655,2596
921,0.00012200775969351655,2660
8696,0.00012200775969351655,3026
4934,0.00012200775969351655,2786
1277,0.00012200775969351655,2584
8694,0.00012200775969351655,2381
8872,0.00012200775969351655,2497
6657,0.00012200775969351655,2632
5113,0.00012200775969351655,2940
8820,0.00012200775969351655,2987
528,0.00012200775969351655,2504
4937,0.00012200775969351655,2789
8486,0.00012200775969351655,2815
919,0.00012200775969351655,2662
4737,0.00012200775969351655,2748
8704,0.00012200775969351655,3000
2835,0.00012200775969351655,2751
2242,0.00012200775969351655,2911
491,0.00012200775969351655,2780
1224,0.00012200775969351655,2559
5111,0.00012200775969351655,2938
8420,0.00012200775969351655,2880
8837,0.00012200775969351655,2953
8860,0.00012200775969351655,2726
9226,0.00012200775969351655,2713
1420,0.00012200775969351655,2652
461,0.00012200775969351655,2754
5104,0.00012200775969351655,2934
4736,0.00012200775969351655,2739
463,0.00012200775969351655,2757
236,0.00012200775969351655,3038
7299,0.00012200775969351655,2782
7798,0.00012200775969351655,2305
207,0.00012200775969351655,2728
7805,0.00012200775969351655,2260
3466,0.00012200775969351655,2283
960,0.00012200775969351655,2607
462,0.00012200775969351655,2755
7800,0.00012200775969351655,2256
1291,0.00012200775969351655,2583
9171,0.00012200775969351655,2680
438,0.00012200775969351655,2855
6285,0.00012200775969351655,2673
7743,0.00012200775969351655,2221
366,0.00012200775969351655,2363
7473,0.00012200775969351655,2809
2156,0.00012200775969351655,2984
3130,0.00012200775969351655,2853
5419,0.00012200775969351655,2481
5008,0.00012200775969351655,2997
3467,0.00012200775969351655,2282
1608,0.00012200775969351655,2400
8421,0.00012200775969351655,2879
831,0.00012200775969351655,2839
867,0.00012200775969351655,3018
2159,0.00012200775969351655,2981
7771,0.00012200775969351655,2319
6770,0.00012200775969351655,2609
832,0.00012200775969351655,2842
3902,0.00012200775969351655,2336
3463,0.00012200775969351655,2284
1225,0.00012200775969351655,2558
4834,0.00012200775969351655,2807
8839,0.00012200775969351655,2956
3731,0.00012200775969351655,2308
4119,0.00012200775969351655,2301
435,0.00012200775969351655,2847
675,0.00012200775969351655,2604
3006,0.00012200775969351655,2891
8585,0.00012200775969351655,2744
1732,0.00012200775969351655,2467
542,0.00012200775969351655,2482
3007,0.00012200775969351655,2890
