Cluster ID,confidence_score,id,name,canonical_id,canonical_name 
2271,,2918,Laura W. Renninger,,
2272,,2919,Preeti Verghese,,
2273,,292,John S. Bridle,,
2274,,2920,Thilo Hinterberger,,
2275,,2921,Guido Widman,,
2276,,2922,Michael Schr?der,,
2277,,2923,Wolfgang Rosenstiel,,
2278,,2924,Christian E. Elger,,
2279,,2925,Pradeep Shenoy,,
119,0.875515,2926,Ting Liu,b'2926',b'ting liu'
2280,,2927,Peng Xu,,
2281,,2928,Frederick Jelinek,,
2282,,2929,Jonas Grossmann,,
120,0.145951,293,John E. Moody,b'293',b'john e. moody'
2283,,2930,Sacha Baginsky,,
2284,,2931,Wilhelm Gruissem,,
2285,,2932,Franz Roos,,
2286,,2933,Peter Widmayer,,
2287,,2934,Hideto Kazawa,,
2288,,2935,Tomonori Izumitani,,
2289,,2936,Hirotoshi Taira,,
2290,,2937,Pannagadatta K. Shivaswamy,,
2291,,2938,Nils Bertschinger,,
2292,,2939,Michal Rosen-zvi,,
2293,,294,Phillip Alvelda,,
2294,,2940,Michael Bowling,,
2295,,2941,Rama Natarajan,,
2296,,2942,Quentin J. Huys,,
2297,,2943,Ofer Shai,,
2298,,2944,Qun Pan,,
2299,,2945,Christine Misquitta,,
2300,,2946,Benjamin J. Blencowe,,
51,0.845738,2947,John W. Fisher,b'1965',b'john w. fisher iii'
2301,,2948,Rob Powers,,
2302,,2949,Yoav Shoham,,
2303,,295,A. Miguel San Martin,,
2304,,2950,Mukund Narasimhan,,
2305,,2951,M?t? Lengyel,,
2306,,2952,Erik G. Learned-miller,,
2307,,2953,Parvez Ahammad,,
2308,,2954,Robert Jenssen,,
2309,,2955,Deniz Erdogmus,,
121,0.269411,2956,Jose Principe,b'2956',b'jose principe'
2310,,2957,Torbj?rn Eltoft,,
2311,,2958,Tao Xiong,,
2312,,2959,S. W. Lim,,
2313,,296,Jun Zhang,,
2314,,2960,Z. Gao,,
2315,,2961,David H. Stern,,
2316,,2962,Hyun J. Park,,
2317,,2963,Te W. Lee,,
2318,,2964,John Blitzer,,
2319,,2965,Fernando Pereira,,
2320,,2966,Kilian Q. Weinberger,,
2321,,2967,Ulrike V. Luxburg,,
2322,,2968,Sajama Sajama,,
2323,,2969,Udayan Mallik,,
2324,,297,M. R. Walker,,
2325,,2970,Eugenio Culurciello,,
2326,,2971,Haidong Wang,,
2327,,2972,Douglas L. Brutlag,,
2328,,2973,Kosuke Hamaguchi,,
2329,,2974,Manel Mart?nez-ram?n,,
2330,,2975,Stefan Posse,,
2331,,2976,Noga Alon,,
2332,,2977,Tamir Hazan,,
2333,,2978,Xiaojin Zhu,,
2334,,2979,Constanze Hofstoetter,,
2335,,298,S. Haghighi,,
2336,,2980,Manuel Gil,,
2337,,2981,Kynan Eng,,
2338,,2982,Matti Mintz,,
122,0.875515,2983,Tzu-kuo Huang,b'2983',b'tzu-kuo huang'
2339,,2984,Jaety Edwards,,
2340,,2985,Roger Bock,,
2341,,2986,Michael Maire,,
2342,,2987,Grace Vesom,,
2343,,2988,Jongmin Kim,,
85,0.269411,2989,John Hopfield,b'230',b'john j. hopfield'
2344,,299,A. Afghan,,
2345,,2990,Erik Winfree,,
2346,,2991,Tamara L. Berg,,
2347,,2992,Marco Cuturi,,
2348,,2993,Yuanqing Lin,,
2349,,2994,Rasmus K. Olsson,,
2350,,2995,Lars K. Hansen,,
2351,,2996,Moray Allan,,
2352,,2997,Sophie Deneve,,
2353,,2998,Balaji Krishnapuram,,
2354,,2999,David Williams,,
2355,,3,Philip A. Chou,,
2356,,30,A. P. Thakoor,,
2357,,300,Larry A. Akers,,
2358,,3000,Ya Xue,,
2359,,3001,Lawrence Carin,,
2360,,3002,Alexander J. Hartemink,,
2361,,3003,Juan Coz,,
2362,,3004,Gustavo F. Bay?n,,
2363,,3005,Jorge D?ez,,
2364,,3006,Oscar Luaces,,
2365,,3007,Antonio Bahamonde,,
2366,,3008,Carlos Sa?udo,,
2367,,3009,Jennifer Listgarten,,
2368,,301,Eyal Yair,,
2369,,3010,Andrew Emili,,
2370,,3011,Lorenzo Rosasco,,
2371,,3012,Andrea Caponnetto,,
2372,,3013,Ernesto D. Vito,,
2373,,3014,Francesca Odone,,
2374,,3015,Umberto D. Giovannini,,
2375,,3016,Guy Shani,,
2376,,3017,Joachim Giesen,,
2377,,3018,Simon Spalinger,,
123,0.714131,3019,Za?d Harchaoui,b'3019',b'za?d harchaoui'
2378,,302,Allen Gersho,,
2379,,3020,Steve Gunn,,
2380,,3021,Xinyu Wu,,
2381,,3022,Eyal Even-dar,,
2382,,3023,Jochen Triesch,,
2383,,3024,Tim K. Marks,,
2384,,3025,J. C. Roddey,,
2385,,3026,Andras D. Ferencz,,
2386,,3027,Tobias Blaschke,,
2387,,3028,Laurenz Wiskott,,
2388,,3029,Yoshihiro Yamanishi,,
111,0.308444,303,Patrice Simard,b'303',b'patrice simard'
2389,,3030,Taku Kudo,,
2390,,3031,Yuji Matsumoto,,
2391,,3032,Joris M. Mooij,,
2392,,3033,Andrea Tironi,,
2393,,3034,Jinbo Bi,,
2394,,3035,Einat Klein,,
2395,,3036,Rachel Mislovaty,,
2396,,3037,Andreas Ruttor,,
2397,,3038,Wolfgang Kinzel,,
2398,,3039,Dustin Lang,,
2399,,304,Mary B. Ottaway,,
2400,,3040,Pierre Moreels,,
2401,,3041,Fredrik Bissmarck,,
124,0.00753215,3042,Okihide Hikosaka,b'982',b'hideo kosaka'
2402,,3043,Michael I. Mandel,,
2403,,3044,Fran?cois Rivest,,
2404,,3045,John Kalaska,,
2405,,3046,Anna Levina,,
2406,,3047,Michael Herrmann,,
2407,,3048,Aaron Shon,,
2408,,3049,Keith Grochow,,
100,0.228641,305,Dana H. Ballard,b'305',b'dana h. ballard'
2409,,3050,Iain Murray,,
2410,,3051,John Skilling,,
2411,,3052,Long Zhu,,
2412,,3053,Brad Schumitsch,,
2413,,3054,Gary Bradski,,
2414,,3055,Kunle Olukotun,,
2415,,3056,Viren Jain,,
2416,,3057,Valentin Zhigulin,,
2417,,3058,Kevin Lang,,
2418,,3059,Cosmin Paduraru,,
2419,,306,Upinder S. Bhalla,,
2420,,3060,Anna Koop,,
2421,,3061,Tao Geng,,
2422,,3062,Frank Wood,,
2423,,3063,Stefan Roth,,
2424,,3064,Kenneth Hild,,
2425,,3065,Kensuke Sekihara,,
23,0.228641,3066,Hagai T. Attias,b'1482',b'hagai attias'
2426,,3067,Doron Blatt,,
125,0.187044,3068,Alfred O. Hero,b'3068',b'alfred o. hero'
2427,,3069,Anatoli Juditsky,,
2428,,307,John D. Uhley,,
2429,,3070,Alexander Nazin,,
2430,,3071,Alexandre Tsybakov,,
2431,,3072,Nicolas Vayatis,,
2432,,3073,Guido Nolte,,
79,0.308444,3074,Frank Meinecke,b'2252',b'frank c. meinecke'
2433,,3075,Minija Tamosiunaite,,
2434,,3076,Jack Wang,,
2435,,3077,John Quinn,,
2436,,3078,Neil Mcintosh,,
2437,,3079,Yaakov Engel,,
2438,,308,Bartlett W. Mel,,
2439,,3080,Peter Szabo,,
2440,,3081,Dmitry Volkinshtein,,
2441,,3082,Razvan C. Bunescu,,
2442,,3083,J. I. Alvarez-hamelin,,
2443,,3084,Luca Dall'asta,,
2444,,3085,Alain Barrat,,
2445,,3086,Alessandro Vespignani,,
2446,,3087,Aurelie C. Lozano,,
2447,,3088,Sanjeev R. Kulkarni,,
2448,,3089,Juan J. Murillo-fuentes,,
2449,,309,Alex Waibel,,
2450,,3090,Sebastian Caro,,
2451,,3091,Seung-jean Kim,,
2452,,3092,Alessandro Magnani,,
2453,,3093,Stephen Boyd,,
2454,,3094,Peter V. Gehler,,
2455,,3095,Rory Sayres,,
2456,,3096,David Ress,,
6,0.779123,3097,Kalanit Grill-spector,b'1186',b'kalanit grill spector'
2457,,3098,Patrice Marcotte,,
2458,,3099,Vidhya Navalpakkam,,
2459,,31,S. K. Khanna,,
2460,,310,Bernd-Peter Paris,,
2461,,3100,Andre V. Schaik,,
2462,,3101,Richard Reeve,,
2463,,3102,Craig Jin,,
2464,,3103,Tara Hamilton,,
2465,,3104,Gregory Zelinsky,,
126,0.875515,3105,Wei Zhang,b'3105',b'wei zhang'
2466,,3106,Bing Yu,,
2467,,3107,Xin Chen,,
2468,,3108,Dimitris Samaras,,
2469,,3109,Hongjing Lu,,
2470,,3110,Larry Wasserman,,
2471,,3111,O. P. Kreidl,,
2472,,3112,Abdullah Celik,,
2473,,3113,Milutin Stanacevic,,
2474,,3114,Xiaofeng Ren,,
2475,,3115,Chris Baker,,
2476,,3116,Rebecca Saxe,,
2477,,3117,Teemu Roos,,
2478,,3118,Peter Gr?nwald,,
2479,,3119,Petri Myllym?ki,,
2480,,3120,Henry Tirri,,
2481,,3121,Afsheen Afshar,,
2482,,3122,Gopal Santhanam,,
2483,,3123,Stephen I. Ryu,,
2484,,3124,Byron M. Yu,,
2485,,3125,Krishna V. Shenoy,,
2486,,3126,Jin Yu,,
2487,,3127,Douglas Aberdeen,,
2488,,3128,Eddie Rafols,,
2489,,3129,Varun Ganapathi,,
2490,,313,Behnaam Aazhang,,
2491,,3130,Ross Lippert,,
2492,,3131,Ryan Rifkin,,
2493,,3132,Jason Farquhar,,
2494,,3133,David Hardoon,,
2495,,3134,Hongying Meng,,
2496,,3135,S?ndor Szedm?k,,
2497,,3136,Neil Bruce,,
2498,,3137,John Tsotsos,,
2499,,3138,Rebecca Willett,,
2500,,3139,Rui M. Castro,,
2501,,314,Alister Hamilton,,
2502,,3140,Dmitry Malioutov,,
2503,,3141,Jason K. Johnson,,
2504,,3142,James Diebel,,
2505,,3143,Francois Fleuret,,
2506,,3144,Bo Wen,,
2507,,3145,Jo-anne Ting,,
2508,,3146,Aaron D'souza,,
2509,,3147,Kenji Yamamoto,,
2510,,3148,Toshinori Yoshioka,,
2511,,3149,Donna Hoffman,,
2512,,315,Lionel Tarassenko,,
2513,,3150,Shinji Kakei,,
2514,,3151,Lauren Sergio,,
2515,,3152,Fran?ois Laviolette,,
2516,,3153,Wentao Huang,,
2517,,3154,Licheng Jiao,,
2518,,3155,Shan Tan,,
2519,,3156,Maoguo Gong,,
2520,,3157,Mikaela Keller,,
2521,,3158,Siew Y. Wong,,
2522,,3159,Urs Muller,,
2523,,316,David Servan-Schreiber,,
2524,,3160,Beat Flepp,,
2525,,3161,Le Song,,
2526,,3162,Evian Gordon,,
2527,,3163,Elly Gysels,,
127,0.0785184,3164,Yun-gang Zhang,b'3164',b'yun-gang zhang'
2528,,3165,Chang-shui Zhang,,
2529,,3166,Vladimir Spokoiny,,
2530,,3167,Lei Zhang,,
2531,,3168,Nelly Alia-klein,,
2532,,3169,Nora Volkow,,
2533,,317,Axel Cleeremans,,
2534,,3170,Rita Goldstein,,
2535,,3171,Renaud Jolivet,,
2536,,3172,Alexander Rauch,,
2537,,3173,Hans-rudolf L?scher,,
2538,,3174,Nicolas Usunier,,
128,0.875515,3175,Massih-reza Amini,b'3175',b'massih-reza amini'
2539,,3176,Robert Thurman,,
54,0.34519,3177,Sathiya Keerthi,b'1969',b's. sathiya keerthi'
2540,,3178,Wei Chu,,
2541,,3179,Fan Li,,
2542,,318,Allan Hartstein,,
2543,,3180,Yang Wang,,
2544,,3181,Maryam Mahdaviani,,
2545,,3182,Doru C. Balcan,,
2546,,3183,Ricky Der,,
2547,,3184,Mauro Maggioni,,
2548,,3185,Mingjie Zhao,,
2549,,3186,Andreas Kolling,,
2550,,3187,Naoki Masuda,,
2551,,3188,Uri Maoz,,
2552,,3189,Elon Portugaly,,
2553,,319,R. H. Koch,,
2554,,3190,Michael Shettel,,
2555,,3191,Shaun Vecera,,
2556,,3192,Kristina Klinkner,,
2557,,3193,Cosma Shalizi,,
2558,,3194,Marcelo Camperi,,
2559,,3195,Peter Mccracken,,
2560,,3196,Jorge Silva,,
2561,,3197,Jorge Marques,,
2562,,3198,Jo?o Lemos,,
2563,,3199,Jim Wielaard,,
2564,,32,Harrison MonFook Leong,,
2565,,320,Pentti Kanerva,,
2566,,3200,Daichi Mochihashi,,
2567,,3201,Misha Ahrens,,
2568,,3202,Vladimir Jojic,,
2569,,3203,Christopher Meek,,
2570,,3204,David Heckerman,,
2571,,3205,Eyal Krupka,,
2572,,3206,Deng Cai,,
2573,,3207,Yan Karklin,,
2574,,3208,Yixin Chen,,
2575,,3209,Ya Zhang,,
2576,,321,O. Farotimi,,
2577,,3210,Xiang Ji,,
2578,,3211,Lin Liao,,
2579,,3212,Henry Kautz,,
2580,,3213,Hugo Larochelle,,
2581,,3214,Jeremy Kubica,,
2582,,3215,Joseph Masiero,,
2583,,3216,Robert Jedicke,,
2584,,3217,Andrew Connolly,,
2585,,3218,Dong Zhang,,
2586,,3219,Daniel Gatica-perez,,
2587,,322,Amir Dembo,,
2588,,3220,Deb Roy,,
2589,,3221,Ashutosh Saxena,,
2590,,3222,Sung H. Chung,,
2591,,3223,Micha?l Aupetit,,
2592,,3224,Patrick Flaherty,,
2593,,3225,Adam Arkin,,
2594,,3226,Cha Zhang,,
42,0.677655,3227,Tai-sing Lee,b'1862',b'tai sing lee'
2595,,3228,Brian R. Potetz,,
2596,,3229,Dongryeol Lee,,
2597,,323,Thomas Kailath,,
2598,,3230,Miroslav Dud?k,,
2599,,3231,Steven J. Phillips,,
2600,,3232,Yusuke Nakashita,,
2601,,3233,Yoshio Mita,,
2602,,3234,Ashish Kapoor,,
2603,,3235,Hyungil Ahn,,
2604,,3236,Rosalind W. Picard,,
2605,,3237,Kazuho Watanabe,,
2606,,3238,David Arathorn,,
2607,,3239,Vinod Nair,,
2608,,324,David J. C. MacKay,,
2609,,3240,Andreas Argyriou,,
2610,,3241,Sharon Goldwater,,
2611,,3242,Boaz Nadler,,
2612,,3243,Stephane Lafon,,
2613,,3244,Ioannis Kevrekidis,,
2614,,3245,Ronald R. Coifman,,
2615,,3246,Maxim Raginsky,,
2616,,3247,Svetlana Lazebnik,,
2617,,3248,Scott Brown,,
2618,,3249,Shipeng Yu,,
2619,,325,Andrew G. Barto,,
2620,,3250,Drew Bagnell,,
2621,,3251,Feng Kang,,
73,0.145951,3252,Chris H. Ding,b'2175',b'chris ding'
129,0.875515,3253,Pradeep K. Ravikumar,b'3253',b'pradeep k. ravikumar'
2622,,3254,Zhuo Gao,,
2623,,3255,Deepak Verma,,
2624,,3256,Florian Steinke,,
2625,,3257,Volker Blanz,,
2626,,3258,Gediminas Luk?ys,,
2627,,3259,J?r?mie Kn?sel,,
2628,,326,Richard S. Sutton,,
2629,,3260,Denis Sheynikhovich,,
2630,,3261,Carmen Sandi,,
2631,,3262,Alexandre Lacasse,,
2632,,3263,Pascal Germain,,
2633,,3264,Timothee Cour,,
2634,,3265,Andriy Myronenko,,
2635,,3266,Xubo Song,,
2636,,3267,Mikhail Traskin,,
2637,,3268,Kyung-ah Sohn,,
2638,,3269,Jade P. Vinson,,
2639,,327,Christopher J. C. H. Watkins,,
2640,,3270,David Decaprio,,
2641,,3271,Matthew D. Pearson,,
2642,,3272,Stacey Luoma,,
2643,,3273,James E. Galagan,,
2644,,3274,Amit Gore,,
2645,,3275,Laurent Charlin,,
2646,,3276,Romy Shioda,,
2647,,3277,Karl Pfleger,,
2648,,3278,Jer?nimo Arenas-garc?a,,
2649,,3279,Kaare B. Petersen,,
2650,,328,Maurice Lee,,
2651,,3280,Christopher J. Burges,,
2652,,3281,Robert Ragno,,
131,0.875515,3282,Quoc V. Le,b'3282',b'quoc v. le'
2653,,3283,Jennifer Wortman,,
2654,,3284,Karsten M. Borgwardt,,
62,0.490571,3285,Trausti Kristjansson,b'2030',b'trausti t. kristjansson'
2655,,3286,Steven Rennie,,
2656,,3287,Peder A. Olsen,,
2657,,3288,Seyoung Kim,,
2658,,3289,Ren? Vidal,,
2659,,329,Jack D. Cowan,,
2660,,3290,Tobias Sing,,
2661,,3291,Niko Beerenwinkel,,
2662,,3292,Honglak Lee,,
2663,,3293,Alexis Battle,,
2664,,3294,Ping Li,,
2665,,3295,Kenneth W. Church,,
2666,,3296,Wesley Huie,,
2667,,3297,Kin F. Kan,,
2668,,3298,Benjamin I. Rubinstein,,
2669,,3299,J. H. Rubinstein,,
132,0.107096,33,Les E. Atlas,b'33',b'les e. atlas'
133,0.875515,330,Michael I. Jordan,b'330',b'michael i. jordan'
2670,,3300,Yonatan Amit,,
2671,,3301,Matthias Krauledat,,
2672,,3302,Elisabetta Chicca,,
2673,,3303,Mordechai Nisenson,,
2674,,3304,Ambuj Tewari,,
2675,,3305,Simon G?nter,,
2676,,3306,Samuel S. Gross,,
2677,,3307,Olga Russakovsky,,
134,0.875515,3308,Chuong B. Do,b'3308',b'chuong b. do'
2678,,3309,Mohammad Ghavamzadeh,,
2679,,331,Robert A. Jacobs,,
2680,,3310,Chaitanya Chemudugunta,,
2681,,3311,Joseph M. Kimmel,,
2682,,3312,Richard M. Salter,,
2683,,3313,Stanislav Funiak,,
2684,,3314,Rahul Sukthankar,,
2685,,3315,Markus Maier,,
2686,,3316,Zhao Xu,,
2687,,3317,Konrad Rieck,,
2688,,3318,Hariharan Narayanan,,
2689,,3319,Martin Raphan,,
2690,,332,Ajay N. Jain,,
2691,,3320,Fabian J. Theis,,
135,0.145951,3321,Ivor W. Tsang,b'3321',b'ivor w. tsang'
2692,,3322,James T. Kwok,,
80,0.308444,3323,Rocco Servedio,b'2262',b'rocco a. servedio'
2693,,3324,Dong S. Cheng,,
2694,,3325,Vittorio Murino,,
2695,,3326,J.t. Lindgren,,
2696,,3327,Justin Driemeyer,,
2697,,3328,Justin Kearns,,
2698,,3329,Jason M. Samonds,,
2699,,333,Tony Bell,,
2700,,3330,Tai S. Lee,,
2701,,3331,Sandeep Pandey,,
2702,,3332,Christopher Olston,,
2703,,3333,Carla P. Gomes,,
2704,,3334,Ashish Sabharwal,,
2705,,3335,Bart Selman,,
2706,,3336,Wenye Li,,
2707,,3337,Kin-hong Lee,,
2708,,3338,Kwong-sak Leung,,
2709,,3339,Gloria Haro,,
136,0.187044,334,Ronald A. Cole,b'334',b'ronald a. cole'
2710,,3340,Gregory Randall,,
2711,,3341,Guillermo Sapiro,,
2712,,3342,Rachel Puckrin,,
2713,,3343,Sean Cutler,,
2714,,3344,Honghao Shan,,
2715,,3345,Lingyun Zhang,,
2716,,3346,Karim Filali,,
137,0.509441,3347,Yuanhao Chen,b'3347',b'yuanhao chen'
2717,,3348,Enrico Simonotto,,
2718,,3349,Heather Whalley,,
2719,,335,Jerome T. Connor,,
2720,,3350,Stephen Lawrie,,
2721,,3351,Lawrence Murray,,
2722,,3352,David Mcgonigle,,
2723,,3353,Silvia Chiappa,,
2724,,3354,Geremy Heitz,,
2725,,3355,Kenichi Kurihara,,
2726,,3356,Lars Omlor,,
74,0.228641,3357,Martin Giese,b'2181',b'martin a. giese'
2727,,3358,Bertrand Mesot,,
2728,,3359,Chiara Bartolozzi,,
2729,,336,Mohamed A. El-Sharkawi,,
2730,,3360,Chi-hoon Lee,,
2731,,3361,Shaojun Wang,,
2732,,3362,Feng Jiao,,
2733,,3363,Russell Greiner,,
2734,,3364,Kristen Grauman,,
2735,,3365,Ryota Kobayashi,,
2736,,3366,Shigeru Shinomoto,,
2737,,3367,Edward Meeds,,
2738,,3368,Christian Walder,,
2739,,3369,Piotr Doll?r,,
2740,,337,Yeshwant K. Muthusamy,,
2741,,3370,Vincent Rabaud,,
2742,,3371,Ian G. Fuss,,
2743,,3372,David P. Capel,,
2744,,3373,Li Cheng,,
2745,,3374,Terry Caelli,,
2746,,3375,Ben Recht,,
2747,,3376,Ce Liu,,
2748,,3377,Siwei Lyu,,
2749,,3378,Xinhua Zhang,,
2750,,3379,Wee S. Lee,,
2751,,338,Etienne Barnard,,
138,0.875515,3380,Zhi-hua Zhou,b'3380',b'zhi-hua zhou'
2752,,3381,Min-ling Zhang,,
2753,,3382,Pascal Lamblin,,
2754,,3383,Dan Popovici,,
2755,,3384,Ron Zass,,
2756,,3385,Sung-phil Kim,,
2757,,3386,Ronald Ortner,,
2758,,3387,Huan Xu,,
2759,,3388,Carsten Rother,,
2760,,3389,Rashmi Sundareswara,,
2761,,339,Jim Donnett,,
2762,,3390,Michael G. Rabbat,,
2763,,3391,Amiran Ambroladze,,
2764,,3392,Emilio Parrado-hern?ndez,,
2765,,3393,S. S. Keerthi,,
2766,,3394,Vikas Sindhwani,,
2767,,3395,Qihui Zhu,,
2768,,3396,Johanna M. Zumer,,
2769,,3397,Patrick Shafto,,
2770,,3398,Allison Berke,,
2771,,3399,Alessandro Bissacco,,
2772,,34,Toshiteru Homma,,
2773,,340,Tim Smithers,,
2774,,3400,Stefano Soatto,,
2775,,3401,Yevgeny Seldin,,
2776,,3402,Mingjun Zhong,,
2777,,3403,Meirav Galun,,
2778,,3404,Stefan Klampfl,,
2779,,3405,Hamed Valizadegan,,
2780,,3406,Kai Zhang,,
139,0.0115469,3407,Jiayuan Huang,b'3407',b'jiayuan huang'
2781,,3408,Andrea Vedaldi,,
2782,,3409,Daniel M. Roy,,
2783,,341,Scott E. Fahlman,,
140,0.875515,3410,Vikash K. Mansinghka,b'3410',b'vikash k. mansinghka'
2784,,3411,Graham W. Taylor,,
2785,,3412,Yu Feng,,
2786,,3413,Frank Moosmann,,
2787,,3414,Bill Triggs,,
2788,,3415,Frederic Jurie,,
2789,,3416,Hugh A. Chipman,,
2790,,3417,Edward I. George,,
2791,,3418,Robert E. Mcculloch,,
2792,,3419,Silvia Richter,,
2793,,342,Christian Lebiere,,
2794,,3420,Kuang-chih Lee,,
2795,,3421,Rey Ram?rez,,
141,0.187044,3422,Jakob H. Macke,b'3422',b'jakob h. macke'
2796,,3423,Luis P?rez-breva,,
2797,,3424,Chen-hsiang Yeang,,
2798,,3425,Alborz Geramifard,,
142,0.379375,3426,Martin Zinkevich,b'3426',b'martin zinkevich'
2799,,3427,Jeremy Lewi,,
2800,,3428,Robert Butera,,
2801,,3429,Lin Wu,,
143,0.34519,343,Michael L. Littman,b'343',b'michael l. littman'
2802,,3430,Jonathan Harel,,
2803,,3431,Danko Nikoli?,,
2804,,3432,Stefan Haeusler,,
2805,,3433,Wolf Singer,,
2806,,3434,Daniel R. Rashid,,
2807,,3435,Chris Murray,,
2808,,3436,Risi Kondor,,
2809,,3437,Yoshinobu Kawahara,,
2810,,3438,Takehisa Yairi,,
2811,,3439,Kazuo Machida,,
2812,,344,Michail Zak,,
2813,,3440,Yingxue Wang,,
2814,,3441,Peggy Hackney,,
2815,,3442,Malte Rasch,,
2816,,3443,Amit Kagian,,
2817,,3444,Tommer Leyvand,,
2818,,3445,Daniel Cohen-or,,
144,0.875515,3446,Marc'aurelio Ranzato,b'3446',"b""marc'aurelio ranzato"""
2819,,3447,Christopher Poultney,,
2820,,3448,Sumit Chopra,,
2821,,3449,David Newman,,
2822,,345,Nikzad Benny Toomarian,,
2823,,3450,Mingrui Wu,,
2824,,3451,Alexander Rakhlin,,
2825,,3452,Daniel Tarlow,,
145,0.145951,3453,John C. Duchi,b'3453',b'john c. duchi'
2826,,3454,Peter Carbonetto,,
2827,,3455,Guido Sanguinetti,,
2828,,3456,Thomas Voegtlin,,
2829,,3457,Murat Dundar,,
2830,,3458,R. B. Rao,,
2831,,3459,Ling Li,,
2832,,346,Harry Printz,,
2833,,3460,Hsuan-tien Lin,,
2834,,3461,Andrea Frome,,
2835,,3462,Oren Boiman,,
2836,,3463,Michal Irani,,
2837,,3464,T. F. Jaeger,,
2838,,3465,Roger P. Levy,,
2839,,3466,Ke Huang,,
2840,,3467,Selin Aviyente,,
108,0.22183,3468,Aharon B. Hillel,b'2740',b'aharon bar-hillel'
2841,,3469,Moritz Grosse-wentrup,,
2842,,347,Jonathan D. Cohen,,
2843,,3470,Klaus Gramann,,
2844,,3471,Martin Buss,,
2845,,3472,Ryota Tomioka,,
2846,,3473,Jason V. Davis,,
2847,,3474,Joseph Turian,,
2848,,3475,Benjamin Wellington,,
2849,,3476,I. D. Melamed,,
2850,,3477,Hideaki Shimazaki,,
2851,,3478,Eli Ben-sasson,,
2852,,3479,Ehud Kalai,,
2853,,348,Kazuki Joe,,
2854,,3480,Adam Kalai,,
2855,,3481,Theodoros Evgeniou,,
2856,,3482,Dima Kuzmin,,
2857,,3483,Graham Mcneill,,
2858,,3484,Rie K. Ando,,
2859,,3485,Sridevi Parise,,
2860,,3486,Cheng-tao Chu,,
2861,,3487,Sang K. Kim,,
2862,,3488,Yi-an Lin,,
2863,,3489,Yuanyuan Yu,,
146,0.362093,349,John B. Hampshire II,b'349',b'john b. hampshire ii'
2864,,3490,Adam Coates,,
2865,,3491,Morgan Quigley,,
2866,,3492,Yi Mao,,
2867,,3493,Thomas Ott,,
2868,,3494,Ruedi Stoop,,
2869,,3495,Joel Chestnutt,,
2870,,3496,David M. Bradley,,
2871,,3497,Nathan D. Ratliff,,
2872,,3498,Gavin C. Cawley,,
2873,,3499,Nicola L. Talbot,,
2874,,35,Robert J. Marks II,,
2875,,350,Samy Bengio,,
2876,,3500,Ling Huang,,
2877,,3501,Minos Garofalakis,,
2878,,3502,Anthony Joseph,,
2879,,3503,Nina Taft,,
2880,,3504,Christin Sch?fer,,
2881,,3505,Steffen Bickel,,
2882,,3506,Tobias Scheffer,,
2883,,3507,Daniel P. Ellis,,
2884,,3508,Srinjoy Mitra,,
2885,,3509,Stefano Fusi,,
2886,,351,Yannick Pouliot,,
2887,,3510,Alex Kulesza,,
2888,,3511,Judy Goldsmith,,
2889,,3512,Martin Mundhenk,,
2890,,3513,Anton Chechetka,,
2891,,3514,Noah Goodman,,
2892,,3515,Shihai Wang,,
2893,,3516,Lars Buesing,,
2894,,3517,Moran Cerf,,
2895,,3518,Wolfgang Einhaeuser,,
2896,,3519,Kuzman Ganchev,,
2897,,352,Patrick Agin,,
2898,,3520,Jo?o Gama,,
2899,,3521,Erik Linstead,,
2900,,3522,Paul Rigor,,
2901,,3523,Sushil Bajracharya,,
2902,,3524,Cristina Lopes,,
2903,,3525,Ben Blum,,
2904,,3526,Rhiju Das,,
2905,,3527,Philip Bradley,,
2906,,3528,David Baker,,
2907,,3529,Claudia Clopath,,
2908,,353,Michael Brownlow,,
2909,,3530,Zheng Zhao,,
2910,,3531,David Wingate,,
2911,,3532,Satinder S. Baveja,,
2912,,3533,Tao Wang,,
2913,,3534,Daniel J. Lizotte,,
2914,,3535,Andreas Christmann,,
2915,,3536,Danial Lashkari,,
2916,,3537,Benjamin Recht,,
2917,,3538,Jonathan Huang,,
2918,,3539,Leonidas J. Guibas,,
2919,,354,Il Song Han,,
2920,,3540,Friederike Hohlefeld,,
2921,,3541,Vadim V. Nikulin,,
2922,,3542,Kyomin Jung,,
2923,,3543,Devavrat Shah,,
2924,,3544,Yiming Ying,,
2925,,3545,C?line Levy-leduc,,
2926,,3546,Edwin V. Bonilla,,
2927,,3547,Kian M. Chai,,
2928,,3548,Ben Carterette,,
2929,,3549,Rosie Jones,,
2930,,355,H. Martin Reekie,,
2931,,3550,Chinmay Hegde,,
2932,,3551,Michael Wakin,,
2933,,3552,Richard Baraniuk,,
2934,,3553,Saher Esmeir,,
2935,,3554,Shaul Markovitch,,
2936,,3555,Han Liu,,
2937,,3556,Mayank Kabra,,
2938,,3557,Nakul Verma,,
2939,,3558,Alexandre Bouchard-c?t?,,
2940,,3559,Percy S. Liang,,
2941,,356,Gillette Elvgreen III,,
2942,,3560,Alexander L. Strehl,,
2943,,3561,Qiuhua Liu,,
147,0.875515,3562,Xuejun Liao,b'3562',b'xuejun liao'
2944,,3563,Victoria Manfredi,,
2945,,3564,Jim Kurose,,
2946,,3565,Choon H. Teo,,
2947,,3566,Kaihua Zhu,,
2948,,3567,Hao Wang,,
2949,,3568,Hongjie Bai,,
